GEOID,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,total_population00,median_income00,median_home_value00,educational_attainment_00,white_alone00,black_alone00,native00,asian00,native_hawaiian_pacific_islander00,hispanic_or_latino00
36059520502,"Census Tract 5205.02, Nassau County, New York",5341,114375.0,392200.0,1391.0,4730.0,156.0,0.0,123.0,0.0,0.0,95.0,237.0,5375.726858,71938.99851,216800.0054,810.5065308,4971.972656,23.98539543,9.993914604,120.9263687,0.0,234.8569946
36059520600,"Census Tract 5206, Nassau County, New York",5861,120554.0,385300.0,1417.0,4331.0,170.0,0.0,256.0,0.0,0.0,120.0,984.0,5954.0,71365.0,207600.0,1011.0,5168.0,94.0,17.0,236.0,0.0,425.0
36059520700,"Census Tract 5207, Nassau County, New York",5122,102244.0,416300.0,1128.0,4618.0,121.0,0.0,84.0,0.0,0.0,27.0,272.0,4946.0,69048.0,229000.0,850.0,4663.0,20.0,15.0,100.0,0.0,142.0
36059520800,"Census Tract 5208, Nassau County, New York",3833,113015.0,423300.0,944.0,3397.0,16.0,0.0,133.0,0.0,0.0,1.0,286.0,4110.436582,72240.75205,232786.9586,750.402488,3875.4108200000014,11.90219721,0.006084975,78.33361507,0.0,135.859687
36059520900,"Census Tract 5209, Nassau County, New York",4541,119803.0,435800.0,1398.0,4117.0,42.0,0.0,163.0,0.0,9.0,0.0,210.0,4726.478482,71920.99966,242400.0081,733.6593627999998,4472.634277,6.968270779,2.9864017960000004,45.79149246,0.0,189.1387787
36059521000,"Census Tract 5210, Nassau County, New York",4997,95536.0,414900.0,1094.0,4577.0,0.0,0.0,61.0,0.0,6.0,76.0,277.0,5312.0,70147.0,222000.0,775.0,5090.0,13.0,1.0,39.0,0.0,150.0
36059521100,"Census Tract 5211, Nassau County, New York",4773,122357.0,423900.0,1218.0,4445.0,0.0,0.0,90.0,0.0,0.0,0.0,238.0,4686.841421,69327.00138999999,223799.9937,857.9302979,4445.54834,12.90867329,1.985949755,88.37476349,1.985949755,135.0445862
36059521200,"Census Tract 5212, Nassau County, New York",2937,120243.0,430500.0,782.0,2607.0,68.0,0.0,42.0,0.0,11.0,30.0,179.0,2898.0,71615.0,223500.0,571.0,2754.0,10.0,3.0,45.0,0.0,83.0
36059521301,"Census Tract 5213.01, Nassau County, New York",2106,111974.0,426700.0,547.0,1926.0,9.0,0.0,23.0,0.0,0.0,0.0,148.0,2404.0,84934.0,239200.0,445.0,2280.0,13.0,1.0,29.0,0.0,78.0
36059521302,"Census Tract 5213.02, Nassau County, New York",5436,117279.0,495800.0,1764.0,4822.0,0.0,72.0,79.0,0.0,0.0,19.0,444.0,5849.784511,88011.9994,279899.9939,1384.948975,5598.793945,9.999631882000001,5.999778748,59.99779129,0.999963164,152.9943695
36059521400,"Census Tract 5214, Nassau County, New York",6568,140956.0,624800.0,2355.0,5970.0,5.0,0.0,389.0,0.0,24.0,16.0,164.0,6780.0,94005.0,357700.0,2007.0,6496.0,5.0,13.0,115.0,0.0,137.0
36059521500,"Census Tract 5215, Nassau County, New York",5011,129719.0,447000.0,1348.0,4568.0,23.0,9.0,48.0,0.0,0.0,0.0,363.0,4844.402039000001,78128.18549,233397.569,999.4882751,4562.23595,5.016234208,3.0,108.0643124,0.0,161.08554180000004
36059521601,"Census Tract 5216.01, Nassau County, New York",4239,109013.0,417600.0,981.0,4011.0,21.0,0.0,41.0,0.0,0.0,24.0,142.0,4345.0,79155.0,228600.0,956.0,4132.0,20.0,1.0,63.0,0.0,125.0
36059521602,"Census Tract 5216.02, Nassau County, New York",3152,111366.0,441300.0,927.0,2925.0,11.0,0.0,49.0,0.0,0.0,0.0,167.0,3473.0,72981.0,226900.0,538.0,3312.0,7.0,6.0,28.0,0.0,120.0
36059521700,"Census Tract 5217, Nassau County, New York",4774,119808.0,470600.0,1394.0,4217.0,15.0,0.0,26.0,0.0,8.0,10.0,498.0,4839.0,87654.0,267500.0,1288.0,4610.0,10.0,7.0,80.0,0.0,119.0
36059521801,"Census Tract 5218.01, Nassau County, New York",3760,125893.0,423900.0,1045.0,3199.0,104.0,0.0,17.0,0.0,0.0,56.0,384.0,3844.597863,80571.00207999999,228400.0051,781.5117187999998,3578.7639159999994,25.98376465,0.0,102.9356842,0.0,136.91445919999998
36059521802,"Census Tract 5218.02, Nassau County, New York",4283,115741.0,447100.0,1048.0,3745.0,17.0,0.0,98.0,0.0,0.0,17.0,406.0,4151.0,75531.0,227100.0,969.0,3958.0,13.0,2.0,84.0,0.0,92.0
36059521902,"Census Tract 5219.02, Nassau County, New York",4055,121053.0,586600.0,1395.0,3803.0,3.0,0.0,60.0,0.0,0.0,0.0,189.0,4659.0,94017.0,295600.0,1373.0,4401.0,18.0,15.0,70.0,0.0,143.0
36059522000,"Census Tract 5220, Nassau County, New York",7729,78588.0,330900.0,1938.0,2605.0,2103.0,36.0,304.0,0.0,60.0,222.0,2435.0,6908.0,64050.0,169000.0,1316.0,3073.0,2433.0,25.0,245.0,0.0,1094.0
36059522700,"Census Tract 5227, Nassau County, New York",4941,125066.0,440200.0,1326.0,4592.0,4.0,0.0,2.0,0.0,0.0,21.0,322.0,5129.158605,78773.80755,237215.1869,1194.069711,4840.4515,17.09132667,4.014050256,77.62523639,2.014050256,182.9554175
36059980100,"Census Tract 9801, Nassau County, New York",1083,,,0.0,718.0,101.0,0.0,100.0,0.0,6.0,40.0,118.0,5.715821755,125275.0016,456599.9858,2.211270094,5.077356339,0.16895972199999998,0.009343395,0.23280625,0.0,0.211005002
36059981100,"Census Tract 9811, Nassau County, New York",1233,,,17.0,717.0,220.0,0.0,66.0,0.0,0.0,81.0,149.0,5.0,,625000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
36059982100,"Census Tract 9821, Nassau County, New York",1433,,,32.0,742.0,219.0,3.0,136.0,0.0,0.0,127.0,206.0,1.11269754,137183.0055,1000000.98,0.373086452,0.681179643,0.187168166,0.002187274,0.147172302,0.0,0.089678235
36059990100,"Census Tract 9901, Nassau County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
36059990200,"Census Tract 9902, Nassau County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
36059990301,"Census Tract 9903.01, Nassau County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
36059990302,"Census Tract 9903.02, Nassau County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
36059990400,"Census Tract 9904, Nassau County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
36061000100,"Census Tract 1, New York County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
36061000201,"Census Tract 2.01, New York County, New York",2670,21102.0,,264.0,439.0,124.0,0.0,1312.0,0.0,0.0,0.0,795.0,3329.0,21019.0,187500.0,293.0,153.0,305.0,6.0,1465.0,1.0,1383.0
36061000202,"Census Tract 2.02, New York County, New York",8016,32411.0,544200.0,1790.0,1141.0,1211.0,0.0,2055.0,0.0,171.0,204.0,3234.0,6837.0,22750.0,132900.0,1004.0,1816.0,879.0,21.0,1247.0,0.0,2761.0
36061000500,"Census Tract 5, New York County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0
36061000600,"Census Tract 6, New York County, New York",10765,18641.0,596500.0,1735.0,472.0,918.0,129.0,5873.0,0.0,0.0,77.0,3296.0,12276.0,19002.0,159900.0,856.0,462.0,884.0,36.0,8038.0,2.0,2813.0
36061000700,"Census Tract 7, New York County, New York",9008,120291.0,1370900.0,5834.0,6091.0,199.0,0.0,1943.0,0.0,52.0,72.0,651.0,912.9847705,81175.21863999999,161049.4928,540.9754822000001,580.2502107999999,36.38785192,0.005386831999999999,215.7595434,0.010773664,67.39862558
36061000800,"Census Tract 8, New York County, New York",9299,31129.0,545500.0,1553.0,756.0,90.0,15.0,7803.0,8.0,249.0,113.0,265.0,10917.0,25148.0,175000.0,752.0,995.0,102.0,31.0,9491.0,0.0,278.0
36061000900,"Census Tract 9, New York County, New York",1733,158125.0,1070700.0,1189.0,1217.0,47.0,0.0,221.0,6.0,11.0,72.0,159.0,1118.015233,105206.0288,170300.0013,736.8438132,792.6202989,72.78685093,1.033769798,142.6290176,1.989226341,75.08932364
36061001001,"Census Tract 10.01, New York County, New York",1485,75192.0,562700.0,758.0,996.0,23.0,0.0,98.0,0.0,0.0,30.0,338.0,1361.0,41932.0,122000.0,398.0,1001.0,73.0,1.0,44.0,0.0,230.0
36061001002,"Census Tract 10.02, New York County, New York",5909,16464.0,,441.0,221.0,980.0,19.0,709.0,0.0,0.0,25.0,3955.0,6733.335971,14519.09384,19.52162012,154.0080025,135.0073411,1201.06111,20.00119045,586.0215602999998,6.6136e-05,4761.243843
36061001200,"Census Tract 12, New York County, New York",3726,51474.0,546100.0,1368.0,1727.0,76.0,0.0,773.0,0.0,24.0,68.0,1058.0,3466.0,25865.0,115400.0,865.0,1662.0,121.0,10.0,361.0,0.0,1220.0
36061001300,"Census Tract 13, New York County, New York",4537,124313.0,939800.0,3205.0,2756.0,99.0,0.0,956.0,0.0,12.0,87.0,627.0,1607.000001,81594.94801000001,187500.0,855.7831325999998,1146.644577,141.4096384,6.246987954,177.06626509999995,0.0,108.3855419
36061001401,"Census Tract 14.01, New York County, New York",3199,75556.0,657300.0,1866.0,2102.0,20.0,0.0,545.0,0.0,0.0,97.0,435.0,2962.0,39239.0,135500.0,979.0,2219.0,110.0,5.0,112.0,0.0,471.0
36061001402,"Census Tract 14.02, New York County, New York",2902,26971.0,592600.0,1020.0,989.0,126.0,0.0,857.0,0.0,52.0,166.0,712.0,3019.0,18984.0,175000.0,383.0,553.0,115.0,9.0,1040.0,0.0,1280.0
36061001501,"Census Tract 15.01, New York County, New York",6777,85426.0,554600.0,3837.0,3940.0,368.0,15.0,1672.0,0.0,73.0,147.0,562.0,4562.0,40158.0,106500.0,1533.0,2832.0,369.0,9.0,973.0,0.0,343.0
36061001502,"Census Tract 15.02, New York County, New York",7747,145387.0,1027800.0,4646.0,5048.0,186.0,26.0,1826.0,0.0,0.0,195.0,466.0,3937.0,74531.0,442900.0,1555.0,2720.0,179.0,14.0,674.0,1.0,230.0
36061001600,"Census Tract 16, New York County, New York",7219,42986.0,,2282.0,1001.0,86.0,0.0,5518.0,0.0,54.0,67.0,493.0,9598.0,23619.0,138400.0,1037.0,526.0,43.0,26.0,8728.0,0.0,265.0
36061001800,"Census Tract 18, New York County, New York",7991,61750.0,1064300.0,2455.0,2384.0,373.0,0.0,4402.0,0.0,15.0,170.0,647.0,10157.0,25747.0,667800.0,710.0,967.0,273.0,16.0,7457.0,2.0,1406.0
36061002000,"Census Tract 20, New York County, New York",4720,15490.0,,256.0,87.0,869.0,0.0,837.0,0.0,0.0,0.0,2927.0,5174.227992,11963.19491,624978.6909,121.0054305,93.00498172,870.0414694,15.00080785,423.014631,4.48803e-05,3768.165474
36061002100,"Census Tract 21, New York County, New York",6488,250001.0,2000001.0,4168.0,4811.0,96.0,0.0,998.0,0.0,0.0,281.0,302.0,2407.0,128384.0,582800.0,1539.0,1804.0,96.0,6.0,362.0,0.0,117.0
36061002201,"Census Tract 22.01, New York County, New York",6546,33700.0,,1704.0,969.0,1121.0,33.0,1524.0,0.0,0.0,135.0,2797.0,6646.0,25700.0,229500.0,822.0,830.0,928.0,18.0,1607.0,3.0,3201.0
36061002202,"Census Tract 22.02, New York County, New York",1937,88099.0,635400.0,1130.0,1054.0,101.0,11.0,303.0,0.0,0.0,67.0,412.0,1556.0,32425.0,346200.0,541.0,743.0,192.0,7.0,152.0,0.0,426.0
36061002400,"Census Tract 24, New York County, New York",5126,18354.0,,836.0,628.0,735.0,0.0,463.0,0.0,470.0,100.0,2730.0,5079.435899,16396.0,221399.9921,120.9865646,110.9876709,923.8973999,17.998001100000003,325.9638062,0.999888957,3686.590576
36061002500,"Census Tract 25, New York County, New York",5311,16324.0,,403.0,9.0,839.0,0.0,2218.0,0.0,0.0,20.0,2225.0,5209.0,13611.0,416700.0,196.0,147.0,790.0,10.0,2079.0,0.0,2177.0
36061002601,"Census Tract 26.01, New York County, New York",4139,56420.0,392600.0,1165.0,1057.0,423.0,13.0,560.0,0.0,0.0,112.0,1987.0,3400.0,28060.0,187500.0,412.0,630.0,438.0,6.0,296.0,0.0,1994.0
36061002602,"Census Tract 26.02, New York County, New York",4289,73056.0,661000.0,2383.0,2232.0,160.0,46.0,826.0,41.0,0.0,257.0,727.0,3718.0,33100.0,234500.0,1428.0,1734.0,330.0,25.0,552.0,1.0,1015.0
36061002700,"Census Tract 27, New York County, New York",1400,56422.0,602200.0,540.0,207.0,9.0,15.0,1063.0,0.0,0.0,87.0,19.0,1517.0,28438.0,186300.0,240.0,290.0,28.0,2.0,1150.0,0.0,45.0
36061002800,"Census Tract 28, New York County, New York",7360,35440.0,457600.0,2280.0,1882.0,1120.0,9.0,856.0,0.0,57.0,43.0,3402.0,6701.0,27976.0,184800.0,1280.0,1797.0,917.0,26.0,788.0,0.0,3079.0
36061002900,"Census Tract 29, New York County, New York",6110,30434.0,,1592.0,527.0,759.0,10.0,3799.0,0.0,0.0,278.0,737.0,7422.0,20344.0,150800.0,716.0,519.0,792.0,17.0,5339.0,0.0,736.0
36061003001,"Census Tract 30.01, New York County, New York",4167,71591.0,584800.0,2360.0,2227.0,72.0,0.0,757.0,0.0,0.0,366.0,745.0,4275.0,34826.0,153800.0,1276.0,1435.0,145.0,25.0,1312.0,0.0,1294.0
36061003002,"Census Tract 30.02, New York County, New York",2848,52479.0,606500.0,1448.0,1465.0,252.0,7.0,442.0,29.0,6.0,20.0,634.0,3281.0,34450.0,183000.0,1155.0,1812.0,241.0,18.0,426.0,1.0,741.0
36061003100,"Census Tract 31, New York County, New York",2744,185833.0,1418900.0,1023.0,1661.0,220.0,8.0,539.0,0.0,8.0,96.0,212.0,1726.0,67361.0,366100.0,282.0,750.0,175.0,2.0,406.0,0.0,125.0
36061003200,"Census Tract 32, New York County, New York",7920,66835.0,654800.0,4888.0,6024.0,240.0,3.0,1141.0,0.0,0.0,77.0,435.0,8016.0,36759.0,176300.0,3406.0,5819.0,340.0,41.0,1006.0,0.0,717.0
36061003300,"Census Tract 33, New York County, New York",5030,207460.0,2000001.0,3196.0,3716.0,144.0,0.0,521.0,0.0,0.0,275.0,374.0,3696.0,113332.0,794100.0,2349.0,3088.0,85.0,3.0,308.0,0.0,162.0
36061003400,"Census Tract 34, New York County, New York",6222,77254.0,711500.0,3396.0,3957.0,144.0,0.0,944.0,0.0,0.0,95.0,1082.0,6561.0,37371.0,197900.0,2736.0,3945.0,327.0,38.0,789.0,0.0,1327.0
36061003601,"Census Tract 36.01, New York County, New York",3401,48990.0,435500.0,962.0,856.0,239.0,0.0,776.0,0.0,6.0,51.0,1473.0,3280.0,19271.0,141800.0,456.0,617.0,326.0,10.0,946.0,0.0,1340.0
36061003602,"Census Tract 36.02, New York County, New York",2883,77778.0,447800.0,1270.0,1578.0,317.0,39.0,321.0,0.0,0.0,171.0,457.0,2372.0,45000.0,268500.0,874.0,1363.0,371.0,17.0,249.0,0.0,352.0
36061003700,"Census Tract 37, New York County, New York",2663,145000.0,1484000.0,1575.0,2129.0,69.0,0.0,176.0,0.0,32.0,42.0,215.0,2256.0,82651.09813,433035.7868,1246.0,1732.0,171.0,6.0,111.0,0.0,211.0
36061003800,"Census Tract 38, New York County, New York",8429,60450.0,852300.0,4889.0,5724.0,366.0,5.0,1056.0,0.0,0.0,140.0,1138.0,9162.0,40886.0,372700.0,4260.0,6045.0,386.0,40.0,1547.0,0.0,948.0
36061003900,"Census Tract 39, New York County, New York",5632,158646.0,2000001.0,3268.0,4140.0,291.0,0.0,315.0,0.0,40.0,289.0,557.0,4292.0,47083.0,860700.0,2129.0,3220.0,398.0,14.0,248.0,1.0,380.0
36061004000,"Census Tract 40, New York County, New York",9429,87276.0,624400.0,5207.0,6749.0,550.0,0.0,1126.0,8.0,40.0,292.0,664.0,8690.0,51413.0,231000.0,3942.0,5845.0,516.0,24.0,1261.0,11.0,933.0
36061004100,"Census Tract 41, New York County, New York",8336,76522.0,897600.0,3457.0,2910.0,75.0,35.0,4605.0,0.0,32.0,191.0,488.0,8957.0,20950.0,188200.0,1040.0,1724.0,75.0,24.0,6825.0,2.0,267.0
36061004200,"Census Tract 42, New York County, New York",5291,142500.0,1153500.0,2020.0,3721.0,301.0,0.0,927.0,0.0,0.0,80.0,262.0,3664.0,63258.0,378800.0,1702.0,2412.0,347.0,11.0,618.0,0.0,263.0
36061004300,"Census Tract 43, New York County, New York",4315,69363.0,704400.0,2482.0,2448.0,6.0,0.0,1309.0,0.0,13.0,193.0,346.0,4884.0,45409.0,542300.0,1918.0,2538.0,75.0,10.0,1552.0,2.0,616.0
36061004400,"Census Tract 44, New York County, New York",16039,94000.0,,10022.0,11821.0,598.0,0.0,1702.0,0.0,0.0,543.0,1375.0,15112.0,66154.0,350000.0,8253.0,11572.0,891.0,31.0,1575.0,3.0,948.0
36061004500,"Census Tract 45, New York County, New York",932,140813.0,2000001.0,543.0,611.0,2.0,0.0,244.0,0.0,0.0,39.0,36.0,1066.0,65662.0,808600.0,557.0,736.0,20.0,4.0,244.0,0.0,51.0
36061004700,"Census Tract 47, New York County, New York",2277,120319.0,2000001.0,1548.0,1855.0,0.0,0.0,211.0,0.0,0.0,139.0,72.0,2463.0,57167.0,1000001.0,1357.0,1986.0,41.0,11.0,233.0,0.0,169.0
36061004800,"Census Tract 48, New York County, New York",7147,112500.0,770100.0,3618.0,4758.0,322.0,23.0,1281.0,0.0,0.0,200.0,563.0,6402.0,62229.0,243300.0,3874.0,4670.0,268.0,8.0,887.0,2.0,518.0
36061004900,"Census Tract 49, New York County, New York",4562,102161.0,2000001.0,2886.0,3769.0,120.0,16.0,363.0,0.0,0.0,73.0,237.0,5010.0,63275.0,869500.0,2991.0,4220.0,127.0,15.0,321.0,0.0,265.0
36061005000,"Census Tract 50, New York County, New York",5174,126036.0,894100.0,3923.0,4117.0,0.0,0.0,714.0,0.0,0.0,34.0,309.0,5695.0,71734.0,268400.0,3627.0,4615.0,104.0,22.0,656.0,0.0,263.0
36061005200,"Census Tract 52, New York County, New York",3852,170865.0,1686200.0,2216.0,2823.0,103.0,24.0,563.0,0.0,15.0,144.0,180.0,3741.0,82882.0,450000.0,1872.0,2906.0,144.0,9.0,468.0,4.0,201.0
36061005400,"Census Tract 54, New York County, New York",4626,129735.0,885000.0,3179.0,3546.0,102.0,0.0,499.0,0.0,28.0,124.0,327.0,3955.0,81696.0,328000.0,2835.0,3170.0,186.0,5.0,363.0,3.0,206.0
36061005501,"Census Tract 55.01, New York County, New York",4705,151234.0,1006600.0,3370.0,3535.0,112.0,15.0,729.0,0.0,43.0,201.0,70.0,4907.0,77877.0,305700.0,3146.0,3743.0,259.0,5.0,618.0,1.0,250.0
36061005502,"Census Tract 55.02, New York County, New York",2214,112768.0,1601900.0,1416.0,1510.0,120.0,0.0,86.0,12.0,0.0,132.0,354.0,2187.0,83497.0,992300.0,1323.0,1663.0,119.0,3.0,215.0,0.0,156.0
36061005600,"Census Tract 56, New York County, New York",2983,121507.0,1256600.0,1891.0,1993.0,178.0,0.0,546.0,0.0,0.0,32.0,234.0,2577.0,85399.0,472400.0,1763.0,1859.0,219.0,2.0,280.0,4.0,204.0
36061005700,"Census Tract 57, New York County, New York",2844,138798.0,1224300.0,2164.0,2123.0,71.0,0.0,301.0,0.0,32.0,102.0,215.0,2535.0,97765.0,488800.0,1779.0,2216.0,44.0,9.0,198.0,0.0,57.0
36061005800,"Census Tract 58, New York County, New York",3509,175625.0,2000001.0,2609.0,2310.0,12.0,0.0,833.0,0.0,54.0,146.0,154.0,659.0,68523.0,775000.0,380.0,544.0,18.0,2.0,63.0,0.0,27.0
36061005900,"Census Tract 59, New York County, New York",5543,113984.0,1134800.0,3644.0,4542.0,133.0,14.0,549.0,0.0,0.0,30.0,275.0,5581.0,72480.0,418100.0,3204.0,4718.0,139.0,11.0,460.0,0.0,190.0
36061006000,"Census Tract 60, New York County, New York",5423,109167.0,,3282.0,4053.0,130.0,0.0,754.0,0.0,66.0,17.0,403.0,3989.0,76573.0,875000.0,2526.0,3665.0,85.0,2.0,148.0,1.0,77.0
36061006100,"Census Tract 61, New York County, New York",4811,115602.0,1043500.0,2606.0,3792.0,106.0,0.0,530.0,0.0,13.0,59.0,311.0,5101.0,86597.0,391400.0,2584.0,4039.0,203.0,5.0,518.0,3.0,286.0
36061006200,"Census Tract 62, New York County, New York",4417,102866.0,,1982.0,1978.0,759.0,8.0,873.0,0.0,18.0,150.0,631.0,5077.000002000002,61909.6332,,2208.840698,2810.758057,779.839386,6.997311831,737.6431274,0.0,674.8031006
36061006300,"Census Tract 63, New York County, New York",6286,120244.0,1144700.0,4444.0,5109.0,86.0,0.0,597.0,0.0,45.0,155.0,294.0,6265.0,77355.0,498700.0,4218.0,5530.0,130.0,11.0,326.0,1.0,244.0
36061006400,"Census Tract 64, New York County, New York",7929,107043.0,601100.0,5628.0,5564.0,296.0,207.0,1020.0,0.0,69.0,371.0,465.0,7334.0,63678.0,224000.0,4577.0,5649.0,293.0,22.0,805.0,3.0,515.0
36061006500,"Census Tract 65, New York County, New York",6460,101772.0,937500.0,3858.0,5007.0,220.0,0.0,528.0,0.0,43.0,324.0,338.0,6690.0,56625.0,421800.0,3378.0,5154.0,259.0,14.0,718.0,0.0,456.0
36061006600,"Census Tract 66, New York County, New York",11546,67612.0,567700.0,5646.0,6285.0,266.0,28.0,1414.0,0.0,0.0,231.0,3350.0,11841.0,44914.0,220900.0,4779.0,6520.0,1317.0,34.0,1568.0,3.0,2309.0
36061006700,"Census Tract 67, New York County, New York",5271,93063.0,907500.0,3754.0,4540.0,96.0,14.0,301.0,0.0,55.0,131.0,148.0,5645.0,57567.0,381300.0,3563.0,4728.0,118.0,18.0,376.0,3.0,341.0
36061006800,"Census Tract 68, New York County, New York",7636,123388.0,696500.0,3807.0,5365.0,480.0,7.0,987.0,0.0,0.0,43.0,754.0,6753.0,52442.0,230800.0,4011.0,4970.0,480.0,12.0,696.0,4.0,522.0
36061006900,"Census Tract 69, New York County, New York",2442,209167.0,1168600.0,1631.0,1900.0,49.0,0.0,237.0,0.0,20.0,74.0,162.0,2341.0,128295.0,552100.0,1412.0,1964.0,82.0,10.0,142.0,0.0,136.0
36061007000,"Census Tract 70, New York County, New York",8397,98036.0,806200.0,5972.0,5352.0,353.0,0.0,2047.0,0.0,129.0,216.0,300.0,7763.0,67850.0,304600.0,4642.0,6022.0,256.0,12.0,864.0,1.0,537.0
36061007100,"Census Tract 71, New York County, New York",6038,127904.0,890700.0,4090.0,4699.0,150.0,104.0,731.0,4.0,10.0,119.0,221.0,5620.0,75502.0,361800.0,3663.0,4740.0,149.0,16.0,378.0,0.0,282.0
36061007200,"Census Tract 72, New York County, New York",7002,102045.0,591300.0,4160.0,4635.0,15.0,0.0,1854.0,0.0,0.0,297.0,201.0,8111.0,75097.0,245600.0,4765.0,6713.0,126.0,11.0,875.0,1.0,317.0
36061007300,"Census Tract 73, New York County, New York",5844,96641.0,747200.0,4486.0,4832.0,82.0,0.0,247.0,0.0,12.0,26.0,645.0,6699.0,58202.0,399600.0,4326.0,5679.0,219.0,18.0,360.0,1.0,371.0
36061007400,"Census Tract 74, New York County, New York",3875,121217.0,783500.0,2440.0,2847.0,84.0,0.0,442.0,0.0,26.0,108.0,368.0,3712.0,76804.0,260900.0,2022.0,2881.0,258.0,6.0,356.0,1.0,174.0
36061007500,"Census Tract 75, New York County, New York",4161,126957.0,1113600.0,3040.0,3495.0,21.0,0.0,267.0,0.0,40.0,64.0,274.0,4167.354993,72418.0,489300.0,2667.0,3511.5699950000007,132.7849976,9.0,234.0,1.0,252.0
36061007600,"Census Tract 76, New York County, New York",1980,102153.0,1416700.0,1202.0,888.0,78.0,13.0,894.0,0.0,9.0,25.0,73.0,2493.0,41276.0,631300.0,1232.0,1069.0,98.0,19.0,1169.0,0.0,126.0
36061007700,"Census Tract 77, New York County, New York",5872,122008.0,987700.0,4661.0,4805.0,58.0,0.0,454.0,0.0,0.0,87.0,468.0,6146.0,68133.0,410400.0,4180.0,5201.0,171.0,13.0,303.0,0.0,434.0
36061007800,"Census Tract 78, New York County, New York",7995,108306.0,686000.0,4776.0,4695.0,408.0,0.0,1602.0,0.0,0.0,438.0,852.0,7471.0,70174.0,219300.0,4211.0,5644.0,214.0,16.0,1101.0,2.0,422.0
36061007900,"Census Tract 79, New York County, New York",4281,90735.0,1501300.0,2952.0,3771.0,35.0,8.0,184.0,0.0,10.0,16.0,257.0,4598.645007,67112.0,382200.0,3061.0,3860.430005,175.2150024,19.0,260.0,0.0,256.0
36061008000,"Census Tract 80, New York County, New York",5159,111802.0,744900.0,3597.0,4194.0,82.0,15.0,613.0,0.0,0.0,29.0,226.0,5392.0,68868.0,289300.0,3362.0,4495.0,78.0,11.0,526.0,1.0,255.0
36061008100,"Census Tract 81, New York County, New York",8170,123649.0,1115100.0,5844.0,6310.0,163.0,0.0,710.0,0.0,0.0,103.0,884.0,7359.0,61525.0,332200.0,4551.0,5466.0,282.0,26.0,554.0,2.0,950.0
36061008200,"Census Tract 82, New York County, New York",3258,120933.0,824300.0,2199.0,2141.0,113.0,0.0,742.0,0.0,39.0,55.0,168.0,2764.0,62136.0,296900.0,1758.0,2305.0,53.0,3.0,254.0,0.0,140.0
36061008300,"Census Tract 83, New York County, New York",3994,68725.0,673100.0,1796.0,1904.0,209.0,56.0,176.0,0.0,0.0,117.0,1588.0,3477.0,28700.0,192900.0,1088.0,1396.0,427.0,13.0,238.0,4.0,1356.0
36061008400,"Census Tract 84, New York County, New York",2065,105000.0,902800.0,1241.0,925.0,54.0,0.0,849.0,0.0,0.0,116.0,121.0,1041.0,70694.0,232700.0,700.0,506.0,45.0,3.0,430.0,0.0,50.0
36061008601,"Census Tract 86.01, New York County, New York",2828,149907.0,921700.0,1846.0,1966.0,44.0,17.0,545.0,0.0,0.0,71.0,185.0,2656.000104,110298.2901,493698.6736,1795.814059,2102.6752850000007,52.38602111,2.559176448,345.1175665,0.0,129.1169678
36061008602,"Census Tract 86.02, New York County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.08660664,110329.9995,493699.9971,36.57376862,42.82569504,1.064316034,0.052099388,7.025974274,0.0,2.62729764
36061008603,"Census Tract 86.03, New York County, New York",4062,144963.0,1007200.0,2960.0,3356.0,17.0,0.0,267.0,0.0,14.0,181.0,227.0,4558.913269,110330.0032,493699.9827,3082.771484,3609.740967,89.71028137,4.391412258,592.2133179,0.0,221.452652
36061008700,"Census Tract 87, New York County, New York",7008,127184.0,2000001.0,4547.0,5134.0,71.0,0.0,697.0,0.0,55.0,179.0,872.0,4626.0,56939.0,236200.0,2933.0,3461.0,145.0,7.0,290.0,1.0,677.0
36061008800,"Census Tract 88, New York County, New York",6840,92300.0,534100.0,4894.0,4298.0,174.0,0.0,1648.0,0.0,23.0,199.0,498.0,7345.0,61358.0,214900.0,4597.0,5121.0,233.0,12.0,1486.0,1.0,431.0
36061008900,"Census Tract 89, New York County, New York",5368,96429.0,1204900.0,2740.0,3673.0,547.0,0.0,257.0,0.0,139.0,56.0,696.0,5320.0,55198.0,236700.0,2883.0,3535.0,412.0,18.0,336.0,2.0,966.0
