GEOID,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,total_population00,median_income00,median_home_value00,educational_attainment_00,white_alone00,black_alone00,native00,asian00,native_hawaiian_pacific_islander00,hispanic_or_latino00,educational_attainment_pct,educational_attainment_pct00,educational_attainment_change,home_pct_change,has_pop_500+_2000,has_pop_500+_2016,median_40th_home_2000,median_40th_income_2000,educational_is_upper3rd,median_home_higher,median_home_top_third,gentrified,pct_white_alone_change,pct_white_alone_2016,pct_black_alone_change,pct_black_alone_2016,pct_native_alone_change,pct_native_alone_2016,pct_asian_alone_change,pct_asian_alone_2016,pct_hispanic_or_latino_alone_change,pct_hispanic_or_latino_alone_2016,pct_native_hawaiian_pacific_islander_change,pct_native_hawaiian_pacific_islander_2016,low_population,eligible_for_gentrification,eligible_not_gentrified_highpop,not_eligible_highpop
36047000502,"Census Tract 5.02, Kings County, New York",2618,100805.0,490200.0,1895.0,2004.0,94.0,0.0,205.0,0.0,7.0,90.0,218.0,2739.000019,65013.00203,217699.9952,1759.832031,2230.277832,126.8467636,5.340916634,168.23887630000004,0.0,170.90933230000005,72.3834988540871,64.25089517314092,8.132603680946175,0.3782537876784986,True,True,False,False,True,True,True,False,-4.87973595434201,76.54698242933537,-1.0406069698780018,3.590527119938885,0.009012381349949833,0.0,0.2838900164534248,7.8304048892284195,2.0871230061216206,8.326967150496563,0.0,0.0,False,False,False,True
36047000700,"Census Tract 7, Kings County, New York",4110,133472.0,1235700.0,2729.0,3100.0,71.0,0.0,439.0,0.0,17.0,116.0,367.0,3682.0,66213.0,584700.0,2237.0,2835.0,272.0,2.0,241.0,0.0,289.0,66.39902676399026,60.755024443237374,5.6440023207528895,0.33755765962612283,True,True,False,False,False,True,False,False,-1.5704069643732765,75.4257907542579,-5.659795599292144,1.727493917274939,-0.005656504782257599,0.0,-0.6816088262620408,10.681265206812652,1.0804452779418767,8.929440389294403,0.0,0.0,False,False,False,True
36047000900,"Census Tract 9, Kings County, New York",4245,124719.0,715300.0,2860.0,2896.0,243.0,0.0,573.0,0.0,0.0,263.0,270.0,2178.0,79201.0,285000.0,1302.0,1603.0,150.0,5.0,195.0,0.0,169.0,67.37338044758539,59.77961432506887,7.59376612251652,0.4421920872361247,True,True,False,False,False,True,True,False,-5.378195705853912,68.22143698468787,-1.1626707161561,5.724381625441696,-0.11178278123347189,0.0,-4.359528468105403,13.498233215547703,-1.3989882765983,6.36042402826855,0.0,0.0,False,False,False,True
36047001100,"Census Tract 11, Kings County, New York",1124,114844.0,1321400.0,856.0,702.0,93.0,0.0,200.0,0.0,0.0,23.0,106.0,117.0,29732.0,,0.0,31.0,24.0,0.0,12.0,0.0,48.0,76.15658362989323,0.0,76.15658362989323,,False,True,False,True,True,False,False,False,35.95978951850839,62.45551601423488,-12.238799160507345,8.274021352313166,0.0,0.0,-9.188794598047267,17.793594306049823,-31.595036043434618,9.430604982206406,0.0,0.0,True,False,False,False
36047001300,"Census Tract 13, Kings County, New York",2565,105938.0,433400.0,1118.0,1512.0,256.0,0.0,253.0,0.0,12.0,42.0,490.0,2533.0,58828.0,104200.0,1243.0,1323.0,638.0,10.0,212.0,0.0,340.0,43.58674463937622,49.07224634820371,-5.485501708827492,0.6634056299030918,True,True,True,False,False,True,True,False,6.716811768861547,58.94736842105262,-15.207017851687166,9.980506822612085,-0.004925240240136297,0.0,-0.10441509309088737,9.8635477582846,5.680495048209636,19.103313840155945,0.0,0.0,False,False,False,True
36047001500,"Census Tract 15, Kings County, New York",6390,94946.0,949000.0,2839.0,1927.0,1491.0,10.0,1387.0,19.0,58.0,176.0,1332.0,2726.0,19683.72144,165795.3488,256.0,218.0,1609.0,23.0,84.0,0.0,777.0,44.42879499217528,9.391049156272928,35.03774583590235,0.7554125518229715,True,True,True,True,True,True,True,True,22.15942922555304,30.156494522691705,-35.690877965272676,23.333333333333332,-0.48378967044297244,0.1564945226917058,-1.7668840137917257,21.705790297339593,-7.658231118183789,20.845070422535212,0.29733959311424096,0.29733959311424096,False,True,False,False
36047001800,"Census Tract 18, Kings County, New York",2073,,,120.0,263.0,730.0,41.0,29.0,17.0,0.0,13.0,996.0,1442.0,85000.0,187500.0,143.0,292.0,338.0,11.0,81.0,0.0,709.0,5.788712011577424,9.916782246879334,-4.1280702353019105,,True,True,False,False,False,False,False,False,-7.5627261006548085,12.686927158707187,11.774997608108475,35.214664737095994,-0.23219746921150541,1.9778099372889533,-1.7098177278301767,1.3989387361312107,-1.1215127727007257,48.04630969609262,0.8200675349734683,0.8200675349734683,False,False,False,True
36047002000,"Census Tract 20, Kings County, New York",1265,61635.0,564100.0,129.0,46.0,18.0,30.0,107.0,0.0,0.0,0.0,1094.0,1574.0,26813.0,181300.0,75.0,66.0,116.0,2.0,70.0,0.0,1301.0,10.197628458498023,4.7649301143583225,5.432698344139701,0.5500443183832654,True,True,True,True,False,True,True,False,-0.5567748642716874,3.6363636363636362,-5.946833675688435,1.4229249011857708,0.031037963748863695,2.371541501976284,1.0863287312102292,8.458498023715414,3.826559054999464,86.48221343873517,0.0,0.0,False,True,True,False
36047002100,"Census Tract 21, Kings County, New York",4628,211071.0,1368600.0,2918.0,3410.0,151.0,0.0,389.0,0.0,0.0,357.0,321.0,1134.0,74464.0,468400.0,547.0,712.0,181.0,4.0,67.0,0.0,158.0,63.05099394987035,48.236331569664905,14.814662380205448,0.5208534268595645,True,True,False,False,True,True,True,False,10.89533992155716,73.68193604148661,-12.698450807065038,3.2627484874675887,-0.2663032625579442,0.0,-4.460579647845565,8.405358686257562,-6.996939113043982,6.936041486603283,0.0,0.0,False,False,False,True
36047002200,"Census Tract 22, Kings County, New York",4976,42083.0,,857.0,870.0,101.0,0.0,643.0,0.0,0.0,13.0,3349.0,4240.0,28164.0,156600.0,367.0,836.0,247.0,8.0,535.0,0.0,2513.0,17.222668810289388,8.65566037735849,8.567008432930898,,True,True,True,True,True,False,False,False,-2.2330583024934825,17.483922829581992,-3.795728932839896,2.0297427652733115,-0.02790754110295457,0.0,-1.8663168112600879,12.922025723472668,8.034186737851122,67.30305466237942,0.0,0.0,False,True,True,False
36047002300,"Census Tract 23, Kings County, New York",4389,18125.0,,321.0,36.0,2286.0,0.0,629.0,0.0,0.0,126.0,1312.0,4314.0,9876.0,25700.0,47.0,41.0,2549.0,8.0,468.0,4.0,1239.0,7.313738892686261,1.0894761242466389,6.224262768439622,,True,True,True,True,False,False,False,False,-0.1301616666524067,0.8202323991797676,-7.001937135163104,52.08475734791524,-0.003168878068226577,0.0,-0.18537936699125446,14.331282752335383,1.1724690408534961,29.89291410344042,-0.09272137227630968,0.0,False,True,True,False
36047002901,"Census Tract 29.01, Kings County, New York",4074,21226.0,,157.0,91.0,1930.0,0.0,805.0,0.0,0.0,35.0,1213.0,4300.0,11641.0,202500.0,69.0,82.0,2805.0,21.0,68.0,6.0,1303.0,3.8537064310260187,1.6046511627906976,2.2490552682353213,,True,True,False,True,False,False,False,False,0.32670023175897067,2.2336769759450172,-17.858969528832866,47.37358861070201,0.027091824502517348,0.0,0.08772590791291357,19.759450171821307,-0.5281478690733081,29.774177712322043,-0.13953488372093023,0.0,False,False,False,True
36047003000,"Census Tract 30, Kings County, New York",1792,75208.0,630100.0,670.0,1111.0,72.0,0.0,126.0,0.0,23.0,60.0,400.0,1873.0,54375.0,268800.0,567.0,1324.0,45.0,3.0,237.0,0.0,232.0,37.388392857142854,30.272290443139347,7.116102414003507,0.4027614664338994,True,True,False,False,False,True,True,False,-8.690966793150793,61.99776785714286,1.6152944092746555,4.017857142857143,0.007239865380215094,0.0,0.5719493650369909,7.03125,9.934882922736636,22.321428571428573,0.0,0.0,False,False,False,True
36047003100,"Census Tract 31, Kings County, New York",2879,76420.0,423000.0,1101.0,756.0,1158.0,0.0,497.0,0.0,10.0,112.0,346.0,2870.0,40641.0,94300.0,606.0,417.0,1618.0,12.0,450.0,0.0,364.0,38.24244529350469,21.114982578397214,17.127462715107473,0.6878959810874704,True,True,True,True,True,True,True,True,11.729501024479804,26.25911774921848,-16.154007210691866,40.22229940951719,-0.0013070740542169834,0.0,-0.04901527703313491,17.262938520319558,-0.6648650022450227,12.01806182702327,0.0,0.0,False,True,False,False
36047003300,"Census Tract 33, Kings County, New York",3171,115509.0,904100.0,1721.0,1711.0,495.0,0.0,218.0,0.0,0.0,157.0,590.0,2348.0,45213.0,357400.0,908.0,579.0,1077.0,9.0,171.0,0.0,481.0,54.27309996846421,38.67120954003407,15.601890428430139,0.44656564539320875,True,True,False,False,True,True,True,False,29.298457539767593,53.95774203721223,-30.258606934543618,15.610217596972564,-0.0994828022480132,0.0,-1.8901732427122502,6.874802901292967,-1.8794016472751096,18.606117943866288,0.0,0.0,False,False,False,True
36047003400,"Census Tract 34, Kings County, New York",2829,69042.0,589000.0,1008.0,1761.0,70.0,0.0,518.0,0.0,0.0,27.0,453.0,2894.0,51362.0,214500.0,807.0,2179.0,20.66666675,1.0,361.0,0.0,273.3333335,35.63096500530223,27.8852798894264,7.74568511587583,0.4901528013582343,True,True,False,False,True,True,True,False,-13.04556690589591,62.24814422057264,1.7602513966958613,2.4743725698126546,0.0007939293959809621,0.0,0.2866085119491242,18.310357016613644,6.567896958328234,16.01272534464475,0.0,0.0,False,False,False,True
36047003500,"Census Tract 35, Kings County, New York",1589,61450.0,1513900.0,748.0,577.0,633.0,0.0,93.0,0.0,5.0,87.0,194.0,1477.0,44306.0,535700.0,483.0,319.0,889.0,17.0,71.0,0.0,168.0,47.073631214600375,32.70142180094787,14.372209413652506,0.5046040029064007,True,True,False,False,True,True,True,False,14.714312557601279,36.31214600377596,-20.353198381049815,39.836375078665824,-0.08112646482481756,0.0,-0.338822294268355,5.852737570799245,0.8345288550729393,12.208936438011328,0.0,0.0,False,False,False,True
36047003600,"Census Tract 36, Kings County, New York",4342,73958.0,370600.0,1675.0,2418.0,108.0,19.0,906.0,0.0,61.0,182.0,656.0,3940.0,42476.0,211500.0,1181.0,2912.0,56.0,5.0,489.0,1.0,440.0,38.576692768309535,29.9746192893401,8.602073478969434,0.20102536427415002,True,True,False,True,True,True,False,False,-18.220006687133342,55.688622754491014,1.0660132293008673,2.487333026255182,-0.011749246528419147,0.4375863657300783,-1.1490763104793924,20.86596038691847,3.9407323580094804,15.108245048364811,-0.025380710659898477,0.0,False,False,False,True
36047003700,"Census Tract 37, Kings County, New York",1214,128917.0,802200.0,756.0,884.0,63.0,0.0,126.0,0.0,0.0,49.0,92.0,357.0,36667.0,,121.0,92.0,99.0,2.0,37.0,0.0,86.0,62.27347611202636,33.89355742296919,28.37991868905717,,False,True,False,True,True,False,False,False,47.04682531991381,72.8171334431631,-22.54163609430593,5.189456342668864,-0.3954794438368428,0.0,-7.316369710981593,10.378912685337728,-16.511382147587206,7.57825370675453,0.0,0.0,True,False,False,False
36047003800,"Census Tract 38, Kings County, New York",1459,83056.0,771200.0,576.0,1047.0,0.0,0.0,215.0,0.0,0.0,103.0,94.0,1607.0,65234.0,328000.0,648.0,1385.0,4.0,3.0,92.0,0.0,89.0,39.47909527073338,40.3235843186061,-0.8444890478727203,0.40456431535269716,True,True,False,False,False,True,True,False,-14.423958239590064,71.76148046607265,-0.24891101431238333,0.0,0.01893702713411552,0.0,0.5807354987795428,14.736120630568884,0.9044989514260982,6.442769019876628,0.0,0.0,False,False,False,True
36047003900,"Census Tract 39, Kings County, New York",2458,104783.0,1061300.0,1422.0,1327.0,259.0,10.0,348.0,0.0,27.0,126.0,371.0,2119.0,38686.0,478000.0,673.0,824.0,515.0,16.0,133.0,0.0,556.0,57.851912123677785,31.7602642756017,26.091647848076086,0.36945255818336004,True,True,False,True,True,True,True,False,15.100714178472046,53.98698128559805,-13.766894972873198,10.537021969080554,-0.10413742761354416,0.40683482506102525,-0.8656423670375855,14.157851912123679,-11.145219873199627,15.093572009764037,0.0,0.0,False,False,False,True
36047004100,"Census Tract 41, Kings County, New York",3653,134722.0,1678400.0,1900.0,2383.0,534.0,0.0,349.0,0.0,42.0,40.0,305.0,3251.0,61486.0,545300.0,1584.0,2043.0,474.0,31.0,164.0,0.0,498.0,52.01204489460717,48.723469701630265,3.288575192976907,0.545150142993327,True,True,False,False,False,True,True,False,2.3918518027639593,65.23405420202573,0.03799290041355263,14.618122091431701,-0.10493517840285482,0.0,-0.5551409438086523,9.553791404325212,-6.969061636828794,8.349301943607994,0.0,0.0,False,False,False,True
36047004300,"Census Tract 43, Kings County, New York",3260,125938.0,1052600.0,2050.0,2065.0,235.0,0.0,270.0,0.0,23.0,150.0,517.0,2942.0,56429.0,498300.0,958.0,1220.0,632.0,2.0,186.0,0.0,778.0,62.88343558282209,32.56288239292998,30.32055318989211,0.337241117233517,True,True,False,False,True,True,False,False,21.875169431086903,63.34355828220859,-14.273396087132413,7.208588957055214,-0.006631272078173933,0.0,-0.616708303270177,8.282208588957054,-10.585699807734812,15.858895705521473,0.0,0.0,False,False,False,True
36047004400,"Census Tract 44, Kings County, New York",2255,87583.0,950100.0,972.0,1812.0,11.0,0.0,212.0,0.0,0.0,9.0,211.0,2590.0,80102.48497,438958.2865,903.0,2304.0,17.0,5.0,158.0,0.0,82.0,43.10421286031042,34.86486486486486,8.239347995445556,0.3531821901905063,True,True,False,False,True,True,False,False,-8.60276177349347,80.35476718403548,-0.16856577832187591,0.4878048780487805,0.028679296971979906,0.0,0.9062657843145656,9.401330376940132,6.190961312912533,9.356984478935699,0.0,0.0,False,False,False,True
36047004500,"Census Tract 45, Kings County, New York",3465,136484.0,1150300.0,2281.0,2928.0,59.0,0.0,181.0,0.0,7.0,177.0,113.0,3444.0,68182.0,458700.0,2102.0,2808.0,74.0,5.0,198.0,0.0,256.0,65.82972582972583,61.03368176538908,4.796044064336748,0.4417282448057029,True,True,False,False,False,True,True,False,2.9690634568683407,84.5021645021645,-0.44592264104459245,1.7027417027417027,-0.0008798789286594277,0.0,-0.03484320557491305,5.223665223665224,-4.172033928131489,3.261183261183261,0.0,0.0,False,False,False,True
36047004600,"Census Tract 46, Kings County, New York",1338,104167.0,978200.0,525.0,1110.0,7.0,9.0,115.0,0.0,0.0,8.0,89.0,1217.0,68594.0,464800.0,334.0,1076.0,7.0,3.0,52.0,1.0,71.0,39.237668161434975,27.44453574363188,11.793132417803093,0.3347781639746473,True,True,False,False,True,True,False,False,-5.454491858609913,82.95964125560538,-0.052015972035427405,0.523168908819133,-0.02229255944375455,0.672645739910314,-0.38640436369174624,8.594917787742899,0.8177009063184357,6.651718983557549,-0.08216926869350863,0.0,False,False,False,True
36047004700,"Census Tract 47, Kings County, New York",2142,108750.0,1137800.0,1027.0,1172.0,311.0,0.0,130.0,0.0,9.0,99.0,421.0,1166.000002,52004.126,315652.7318,410.02816960000007,508.3873253,181.105634,1.0,104.94366200000002,0.0,355.2394366000001,47.945845004668534,35.16536611463917,12.780478890029364,0.6116067634733696,True,True,False,False,True,True,True,False,11.114248200863308,54.71521942110178,-1.0130745925482767,14.519140989729227,-0.039077952360368415,0.0,-4.100983424158605,6.069094304388422,-10.811975466253433,19.65452847805789,0.0,0.0,False,False,False,True
36047004900,"Census Tract 49, Kings County, New York",2599,113750.0,978400.0,1556.0,1695.0,281.0,0.0,213.0,0.0,8.0,43.0,359.0,2593.0,62344.0,641000.0,1158.0,1551.0,253.0,7.0,327.0,0.0,377.0,59.86918045402078,44.658696490551485,15.210483963469294,0.08278822567457073,True,True,False,False,True,True,False,False,5.402505072184304,65.21739130434783,1.0548125320976194,10.811850711812236,-0.0006232187258827238,0.0,-0.02911321762338126,8.19545979222778,-0.726138846899941,13.813005001923816,0.0,0.0,False,False,False,True
36047005000,"Census Tract 50, Kings County, New York",2449,100551.0,997100.0,1225.0,1917.0,31.0,0.0,163.0,0.0,0.0,31.0,307.0,2401.0,61217.0,356500.0,775.0,2075.0,10.0,1.0,162.0,1.0,115.0,50.020416496529194,32.27821740941275,17.742199087116447,0.4994484003610471,True,True,False,False,True,True,True,False,-8.145476338717586,78.27684769293589,0.8493296569467363,1.2658227848101267,-0.0008163197279478507,0.0,-0.1322437959275522,6.655777868517762,7.746057898497103,12.53572886892609,-0.04164931278633903,0.0,False,False,False,True
36047005100,"Census Tract 51, Kings County, New York",2392,90815.0,647000.0,1171.0,1442.0,77.0,8.0,111.0,0.0,14.0,181.0,567.0,2093.0,51767.0,306300.0,752.0,1098.0,161.0,6.0,177.0,0.0,581.0,48.95484949832776,35.929288103201145,13.025561395126616,0.33721792890262753,True,True,False,False,True,True,False,False,7.823698041089344,60.28428093645485,-4.473244147157191,3.2190635451505014,-0.03583373148590541,0.33444816053511706,-1.0570950788342088,4.640468227424749,-4.055183946488292,23.704013377926422,0.0,0.0,False,False,False,True
36047005201,"Census Tract 52.01, Kings County, New York",1623,18906.0,881100.0,675.0,1172.0,28.0,0.0,230.0,0.0,0.0,0.0,193.0,1781.0,21804.0,375000.0,497.0,1595.0,10.33333337,7.0,86.0,0.0,81.66666675,41.58964879852126,27.9056709713644,13.683977827156859,0.404153898535921,True,True,False,True,True,True,True,False,-17.3444757993512,72.21195317313617,1.1450018539810407,1.7252002464571778,0.03826244229930292,0.0,0.4700814339628643,14.171287738755392,7.30611994496401,11.891558841651264,0.0,0.0,False,False,False,True
36047005202,"Census Tract 52.02, Kings County, New York",2464,70375.0,300700.0,1165.0,2109.0,56.0,0.0,144.0,0.0,0.0,14.0,141.0,2453.0,54500.0,128900.0,720.0,2186.0,7.0,9.0,85.0,0.0,110.0,47.28084415584416,29.351814105177333,17.929030050666825,0.39986697705354174,True,True,True,False,True,True,True,False,-3.522836468464277,85.59253246753246,1.987362413371382,2.272727272727273,-0.0016379360549764188,0.0,-0.015469396074776931,5.844155844155844,1.2380976646671717,5.722402597402597,0.0,0.0,False,False,False,True
36047005300,"Census Tract 53, Kings County, New York",2424,80625.0,897200.0,951.0,1202.0,245.0,0.0,48.0,0.0,44.0,95.0,790.0,1838.0,33850.111110000005,124974.8571,284.0,467.0,199.0,8.0,24.0,0.0,1056.0,39.23267326732673,15.451577801958651,23.781095465368082,0.8049879626170309,True,True,True,True,True,True,True,True,24.179406515189054,49.587458745874585,-0.7197251281167301,10.107260726072607,-0.10522270943089956,0.0,-0.31566812829269875,1.9801980198019802,-24.862995004614724,32.59075907590759,0.0,0.0,False,True,False,False
36047005400,"Census Tract 54, Kings County, New York",3160,63203.0,491000.0,1456.0,2460.0,47.0,0.0,336.0,0.0,0.0,36.0,281.0,3205.0,45267.0,218800.0,1035.0,2499.0,19.0,10.0,307.0,0.0,270.0,46.075949367088604,32.293291731669264,13.78265763541934,0.3761303462321792,True,True,False,False,True,True,True,False,-0.12381761093227794,77.84810126582279,0.8945180592033807,1.4873417721518987,0.004443215703311687,0.0,0.13640672209166915,10.632911392405063,0.46806808981220094,8.89240506329114,0.0,0.0,False,False,False,True
36047005601,"Census Tract 56.01, Kings County, New York",2310,60927.0,355900.0,1093.0,1882.0,67.0,0.0,162.0,0.0,0.0,14.0,185.0,2515.0,43922.0,136300.0,755.0,2111.0,28.0,4.0,131.0,1.0,187.0,47.316017316017316,30.019880715705764,17.296136600311552,0.46383815678561396,True,True,True,False,True,True,True,False,-2.4645202378800803,81.47186147186147,1.7871128209100378,2.9004329004329006,0.014114447514049888,0.0,0.4622481560851339,7.012987012987012,0.5732703347017463,8.008658008658008,-0.039761431411530816,0.0,False,False,False,True
36047005602,"Census Tract 56.02, Kings County, New York",1622,64479.0,418800.0,765.0,1198.0,1.0,0.0,260.0,0.0,0.0,0.0,163.0,1523.0,45089.0,115900.0,603.0,1227.0,6.0,3.0,139.0,1.0,113.0,47.16399506781751,39.59290873276428,7.571086335053231,0.6125596943648519,True,True,True,False,False,True,True,False,-6.7052421845714605,73.85943279901356,-0.33230700973887445,0.06165228113440197,-0.012022802033432284,0.0,-0.5570564942156953,16.029593094944513,2.629755180127482,10.049321824907521,-0.06565988181221273,0.0,False,False,False,True
36047005800,"Census Tract 58, Kings County, New York",3106,45086.0,824200.0,1089.0,1835.0,9.0,0.0,685.0,0.0,0.0,84.0,493.0,3308.0,41522.0,274000.0,967.0,2344.0,19.0,14.0,459.0,0.0,348.0,35.06117192530586,29.232164449818622,5.829007475487234,0.5345789856830866,True,True,False,True,False,True,True,False,-11.779323242995765,59.07920154539601,-0.28460342388371845,0.2897617514488087,0.02752405727184032,0.0,0.9023958776981953,22.054088860270443,5.3525531969562365,15.872504829362525,0.0,0.0,False,False,False,True
36047005900,"Census Tract 59, Kings County, New York",1397,66328.0,856500.0,610.0,808.0,134.0,0.0,18.0,0.0,12.0,79.0,346.0,1099.0,21674.0,253800.0,66.0,206.0,211.0,7.0,20.0,0.0,626.0,43.664996420901936,6.005459508644222,37.659536912257714,0.5851488616462347,True,True,False,True,True,True,True,False,39.09391175552969,57.838224767358625,-9.607289245184825,9.591982820329276,-0.13586894573904962,0.0,-0.38819698782585577,1.288475304223336,-32.19351489575673,24.767358625626343,0.0,0.0,False,False,False,True
36047006000,"Census Tract 60, Kings County, New York",2541,71172.0,853700.0,746.0,1598.0,9.0,0.0,425.0,0.0,0.0,49.0,460.0,2907.0,45396.0,266700.0,709.0,1786.0,20.0,5.0,444.0,0.0,441.0,29.358520267611176,24.38940488476092,4.969115382850255,0.5626332435281715,True,True,False,False,False,True,True,False,1.4507180282581373,62.888626524990165,-0.33380323276185925,0.3541912632821724,0.024774300034643426,0.0,2.1999578430763354,16.725698543880362,2.932830374429024,18.103109012199923,0.0,0.0,False,False,False,True
36047006200,"Census Tract 62, Kings County, New York",2916,57935.0,860800.0,1000.0,1744.0,248.0,0.0,407.0,0.0,0.0,13.0,504.0,3062.0,34576.0,318000.0,704.0,2042.0,16.0,12.0,429.0,0.0,372.0,34.29355281207133,22.991508817766167,11.302043994305166,0.48280669144981414,True,True,False,True,True,True,True,False,-6.8804828245522955,59.807956104252405,7.982266806080823,8.50480109739369,0.019621915260205403,0.0,0.7014834705523434,13.957475994513032,5.135028344259782,17.28395061728395,0.0,0.0,False,False,False,True
36047006300,"Census Tract 63, Kings County, New York",1885,108287.0,865000.0,977.0,1488.0,9.0,0.0,124.0,0.0,0.0,88.0,176.0,1821.0,60274.0,354000.0,779.0,1320.0,58.0,11.0,91.0,0.0,270.0,51.83023872679045,42.77869302580999,9.051545700980455,0.42705202312138735,True,True,False,False,True,True,True,False,6.45134789087524,78.93899204244032,-2.707609571212366,0.47745358090185674,-0.02050932460521726,0.0,-0.16966804900679833,6.5782493368700266,-5.4901480953858375,9.3368700265252,0.0,0.0,False,False,False,True
36047006400,"Census Tract 64, Kings County, New York",2975,63674.0,814900.0,875.0,2206.0,49.0,0.0,256.0,0.0,0.0,35.0,429.0,3484.0,45213.0,338400.0,891.0,2514.0,75.0,4.0,349.0,1.0,327.0,29.41176470588235,25.574052812858785,3.8377118930235667,0.41862805252178187,True,True,False,False,False,True,True,False,1.9928219278526456,74.15126050420167,-0.5056392246910246,1.647058823529412,0.01964321894084843,0.0,1.7138708525890252,8.605042016806722,5.034404576985789,14.420168067226891,-0.02870264064293915,0.0,False,False,False,True
36047006500,"Census Tract 65, Kings County, New York",5763,118152.0,1352000.0,3424.0,4906.0,118.0,0.0,258.0,0.0,32.0,183.0,266.0,5136.0,62049.0,375200.0,2260.0,4118.0,147.0,3.0,184.0,0.0,581.0,59.41349991323963,44.00311526479751,15.410384648442125,0.6114792899408285,True,True,False,False,True,True,True,False,4.950145222260588,85.12927294811729,-0.8146048511208304,2.04754468158945,-0.0063549942348951755,0.0,-0.3897729797402376,4.476834981780323,-6.696653725587499,4.615651570362658,0.0,0.0,False,False,False,True
36047006600,"Census Tract 66, Kings County, New York",3528,60818.0,791200.0,970.0,2198.0,42.0,107.0,347.0,0.0,0.0,19.0,891.0,3631.0,37500.0,285200.0,796.0,2570.0,25.0,6.0,423.0,0.0,464.0,27.49433106575964,21.92233544478105,5.571995620978587,0.49534883720930234,True,True,False,True,False,True,True,False,-8.47781231284398,62.301587301587304,0.5019606300245243,1.1904761904761905,0.004824292702484467,3.0328798185941044,0.3401126355251538,9.835600907029479,12.476253238833399,25.255102040816325,0.0,0.0,False,False,False,True
36047006700,"Census Tract 67, Kings County, New York",3867,142478.0,1885400.0,2219.0,3183.0,60.0,16.0,109.0,0.0,8.0,171.0,336.0,3500.0,70536.0,683300.0,1921.0,2791.0,72.0,2.0,134.0,0.0,393.0,57.3829842254978,54.885714285714286,2.4972699397835143,0.4926169513100669,True,True,False,False,False,True,True,False,2.5690125235509385,82.31186966640807,-0.5055524770032138,1.5515903801396431,-0.005423177804869048,0.4137574347039048,-0.3633529129262256,2.8187225239203517,-2.5396652997894265,8.688906128782001,0.0,0.0,False,False,False,True
36047006800,"Census Tract 68, Kings County, New York",4731,41923.0,813100.0,985.0,2252.0,70.0,0.0,812.0,0.0,9.0,90.0,1498.0,4781.0,35292.0,290400.0,766.0,2426.0,83.0,8.0,935.0,0.0,1048.0,20.820122595645742,16.02175277138674,4.798369824259002,0.49998770138974297,True,True,False,True,False,True,True,False,-3.1415924489025926,47.60093003593321,-0.25643586466209634,1.4796026210103572,0.0017684317339592415,0.0,0.2066854589064917,17.163390403720143,9.743395692215245,31.663496089621646,0.0,0.0,False,False,False,True
36047006900,"Census Tract 69, Kings County, New York",3417,128989.0,1087500.0,2391.0,2536.0,187.0,0.0,134.0,0.0,42.0,163.0,355.0,3340.0,55417.0,382900.0,1457.0,1837.0,210.0,11.0,217.0,0.0,930.0,69.97366110623354,43.622754491017965,26.35090661521557,0.5070712643678161,True,True,False,False,True,True,True,False,19.217149546385706,74.21714954638571,-0.8147883337802,5.472636815920398,-0.007421504664069545,0.0,-0.14640604655482736,3.9215686274509802,-17.45508105825224,10.389230318993269,0.0,0.0,False,False,False,True
36047007000,"Census Tract 70, Kings County, New York",2470,45291.0,505700.0,720.0,1317.0,100.0,55.0,490.0,0.0,0.0,26.0,496.0,2549.0,39831.0,244300.0,462.0,1444.0,144.0,0.0,418.0,0.0,436.0,29.149797570850204,18.124754805806198,11.025042765044006,0.32367016017401623,True,True,False,True,True,True,False,False,-3.3298284792162747,53.319838056680155,-1.60069122923493,4.048582995951417,0.0,2.2267206477732793,0.5244892416332227,19.838056680161944,2.976224700327034,20.08097165991903,0.0,0.0,False,False,False,True
36047007100,"Census Tract 71, Kings County, New York",4943,31061.0,875000.0,1098.0,993.0,1548.0,0.0,193.0,0.0,115.0,41.0,2053.0,4609.0,22011.0,371100.0,584.0,670.0,1979.0,16.0,62.0,1.0,1858.0,22.21323083147886,12.670861358212193,9.542369473266668,0.40624000000000005,True,True,False,True,True,True,True,False,5.552238895067909,20.089014768359295,-11.620716568095208,31.317013959134126,-0.02345681976528524,0.0,-0.09089517659048019,3.904511430305482,1.2210494934068734,41.5334816912806,-0.021696680407897594,0.0,False,False,False,True
36047007200,"Census Tract 72, Kings County, New York",2127,36378.0,687500.0,104.0,274.0,29.0,6.0,539.0,0.0,0.0,0.0,1279.0,1858.0,35417.0,237500.0,129.0,226.0,74.0,15.0,474.0,0.0,1011.0,4.889515749882464,6.942949407965554,-2.0534336580830903,0.5163636363636364,True,True,False,True,False,True,True,False,0.718376625709837,12.881993417959567,-2.6193545187382687,1.3634226610249176,-0.1021010808291366,0.2820874471086037,-3.226394154200719,25.34085566525623,5.718293122967147,60.13164080865068,0.0,0.0,False,False,False,True
