,GEOID,total_population00,median_income00,median_home_value00,educational_attainment_00,white_alone00,black_alone00,native00,asian00,native_hawaiian_pacific_islander00,hispanic_or_latino00
1054,34029720205,2592.001212,37092.999789999994,107800.0011,377.01116939999997,2448.396729,54.98903656,4.747254848,20.57143784,0.7912091609999999,56.96706009
1055,34029720206,3959.998983,37092.999789999994,107799.998,575.9888916,3740.6035159999997,84.01097107,7.2527456279999996,31.42856407,1.208790898,87.03294373
1056,34029721000,2522.0,43567.0,88700.0,117.0,2030.0,190.0,22.0,75.0,0.0,201.0
1057,34029722001,3845.999958,49554.999039999995,141100.006,642.8243408,3421.7624509999996,108.79586029999999,8.955757141,119.4100876,0.9950840470000001,183.4271698
1058,34029722002,7748.999695999999,49555.0002,141100.0027,1295.175659,6894.237305,219.2041321,18.04424286,240.5899048,2.004915714,369.57281489999997
1059,34029722100,5456.0,58425.0,193500.0,1244.0,5034.0,37.0,10.0,231.0,0.0,142.0
1060,34029722200,2606.0,23252.0,75200.0,205.0,2499.0,9.0,5.0,23.0,0.0,69.0
1061,34029722300,3942.0,83981.0,198800.0,897.0,3674.0,39.0,3.0,131.0,0.0,93.0
1062,34029722401,5543.0,60486.0,151300.0,801.0,5131.0,51.0,17.0,96.0,0.0,224.0
1063,34029722402,4207.0,61085.0,147600.0,700.0,4005.0,19.0,3.0,67.0,0.0,107.0
1064,34029722500,1785.0,43125.0,203700.0,444.0,1739.0,7.0,4.0,9.0,0.0,26.0
1065,34029722600,3131.0,60000.0,143900.0,411.0,2903.0,21.0,10.0,72.0,0.0,120.0
1066,34029722701,4874.000009,73852.6868,163359.7028,1074.485075,4508.8918,59.77985084,12.16791046,159.25,0.0,132.6082091
1067,34029722702,4661.999991,64772.99777,142000.003,589.5149536,4371.108397999999,51.22014999,4.832089423999999,64.75,0.0,161.3917847
1068,34029722800,4738.0,52097.0,153900.0,755.0,3517.0,168.0,31.0,270.0,0.0,736.0
1069,34029722900,4536.0,47467.0,142600.0,594.0,3812.0,219.0,23.0,177.0,0.0,288.0
1070,34029723000,5999.0,56534.0,138500.0,1028.0,5012.0,312.0,7.0,355.0,0.0,294.0
1071,34029723100,4132.0,49063.0,132000.0,799.0,3658.0,172.0,12.0,104.0,0.0,181.0
1072,34029723200,5986.0,66757.0,151800.0,1076.0,5529.0,48.0,14.0,125.0,1.0,257.0
1073,34029723300,6539.285525,51943.55338,119362.0646,557.4071535,5975.062965,78.02871742,24.06102451,123.0466658,0.0,320.0861523
1074,34029723400,3362.0,56029.0,168800.0,598.0,3206.0,9.0,12.0,24.0,0.0,109.0
1075,34029723500,2665.0,46711.0,116700.0,261.0,2457.0,38.0,11.0,24.0,0.0,135.0
1076,34029723600,2358.785887,53764.9721,140768.6532,572.6004957,2204.033109,25.95094598,12.01941075,26.96388825,0.0,87.82425059
1077,34029724000,3634.0,43468.0,85600.0,123.0,2457.0,774.0,15.0,36.0,0.0,337.0
1078,34029725001,2706.140784,51661.09126,108996.8789,240.2059575,2558.0813,22.22459127,1.014647257,48.1025308,0.0,76.69818592
1079,34029725002,5606.381944,61958.049810000004,119302.3761,387.4706174,5230.137562,57.08105749999999,13.01209813,68.02540608,0.0012098130000000001,219.1246108
1080,34029725100,2066.859265,58294.997879999995,108100.00099999999,245.79405209999996,1850.918701,45.775409700000004,2.985352755,20.89747047,0.0,142.3018188
1081,34029726000,1745.928545,61092.081439999994,168100.1303,390.99231549999996,1683.9038859999998,8.020335257000001,16.91956472,12.98944603,0.0,24.08959544
1082,34029727001,2665.0,43846.0,317500.0,575.0,2591.0,11.0,3.0,8.0,0.0,43.0
1083,34029727002,1594.0,38407.0,159900.0,294.0,1547.0,3.0,5.0,4.0,0.0,34.0
1084,34029728000,6245.0,35379.0,182800.0,1075.0,5600.0,157.0,48.0,39.0,1.0,373.0
1085,34029729000,2076.659643,41108.60588,103952.7521,102.3989432,1963.5958620000001,24.0142913,2.999850763,23.02044096,0.0,49.04495306
1086,34029730000,1941.892442,57365.99959,150400.006,454.1040649,1874.175171,4.97921133,2.9875268939999997,13.94179153,0.0,45.80874634
1087,34029731001,3305.3403719999997,60687.99794,159199.9987,422.4045105000001,3105.621826,42.93946838,3.99436903,45.93524551,0.0,98.86063385
1088,34029731002,3395.000028,50912.99801,119599.9957,302.7324829,3222.152832,11.98940563,22.97969437,32.97086716,0.0,100.91082759999999
1089,34029731101,2423.1075530000003,57553.38997999999,132125.9929,196.0924517,2281.607101,19.06703137,8.018253504,21.10252406,0.0,93.28566741
1090,34029731102,4890.0,43500.0,134800.0,445.0,4417.0,114.0,19.0,49.0,0.0,285.0
1091,34029731103,3617.618121,53707.00046,122499.9976,388.52938839999996,3415.8625490000004,66.91894531,9.987901688,20.97459412,0.998790205,102.87538909999999
1092,34029731201,4561.0,24495.0,89000.0,294.0,4485.0,11.0,3.0,13.0,0.0,47.0
1093,34029731202,4982.0,30370.0,87700.0,380.0,4861.0,31.0,5.0,12.0,1.0,63.0
1094,34029731203,2003.514195,30887.9993,94200.00194,121.54586029999999,1983.588623,1.992555141,0.0,5.977665424,0.0,11.95533085
1095,34029731204,4049.4858159999994,28821.18028,127733.9052,300.454137,3969.411367,19.00744487,1.0,12.02233461,0.0,42.04466921
1096,34029731205,3276.0,26793.0,92500.0,285.0,3025.0,203.0,6.0,4.0,0.0,36.0
1097,34029731206,2661.0,24500.0,83700.0,229.0,2592.0,15.0,4.0,8.0,0.0,36.0
1098,34029732001,4944.0,72008.0,174200.0,1049.0,4779.0,9.0,26.0,40.0,1.0,85.0
1099,34029732002,7810.0,48664.0,119200.0,837.0,7536.0,39.0,19.0,49.0,0.0,161.0
1100,34029732101,6100.0,53910.0,119700.0,639.0,5864.0,28.0,16.0,51.0,0.0,128.0
1101,34029732103,2527.0000379999997,54232.999079999994,144299.9997,319.9620972,2418.7890629999997,17.12692642,8.174214362999999,13.62369061,0.0,66.5614624
1102,34029732104,3964.999962,54233.000589999996,144300.0002,502.0379028,3795.210938,26.87307358,12.82578564,21.37630844,0.0,104.43853759999999
1103,34029733000,6450.0,46461.0,107300.0,684.0,6123.0,49.0,26.0,39.0,0.0,200.0
1104,34029734001,3225.84175,37073.00001,104799.9972,378.9814148,3081.848877,12.99936199,15.99921513,20.99897003,0.0,78.99612427
1105,34029734002,5040.158340999999,52249.36357,130398.8284,627.0186024000001,4722.1512729999995,78.00063808,8.000785324,73.00103074,0.0,157.0038775
1106,34029734003,7004.0,55424.0,109200.0,582.0,6246.0,267.0,18.0,97.0,0.0,354.0
1107,34029735001,5506.000148,53762.999189999995,130699.9975,653.4006347999999,5195.131348,67.02599335,16.03689384,67.43719482,0.0,149.2664642
1108,34029735002,7884.000251,53763.00091,130699.996,935.5994263,7438.869140999999,95.97401428,22.96310806,96.56281281,0.0,213.7335358
1109,34029735101,1506.6873150000001,51005.999130000004,152499.9972,232.21641540000002,1446.53186,7.086802959,4.285043716000001,17.79941177,0.659237504,29.50087738
1110,34029735103,4800.678231,51005.981960000005,152499.9513,739.8983053999999,4609.0083460000005,22.58027755,13.65323751,56.71326491,2.10049057,93.99703396
1111,34029735104,2834.62405,51005.99855,152500.0022,436.8830872,2721.449951,13.33284092,8.061717987,33.48713684,1.240264297,55.50182724
1112,34029736001,1784.0,59730.0,116500.0,204.0,1721.0,4.0,15.0,6.0,0.0,36.0
1113,34029736002,1441.0104019999999,38625.162560000004,112600.5288,98.00220806,1410.009913,1.000077167,10.00000098,4.00018654,7.63296e-06,16.00026337
1114,34029736101,4219.979625999999,45058.00118,89399.99987999999,320.99844360000003,3963.980957,21.99989319,23.99988365,40.99980164,0.0,161.99922180000002
1115,34029736102,5739.0,45089.0,105500.0,680.0,5340.0,70.0,27.0,65.0,0.0,222.0
1116,34029736105,4200.020463,41063.01528,97299.96168,454.7849972,4003.11289,49.97631014,20.99012137,23.98877485,0.999524057,99.95319003
1117,34029737000,3517.0,40042.0,103700.0,324.0,3342.0,20.0,12.0,27.0,0.0,109.0
1118,34029738001,2427.0,44643.0,271200.0,710.0,2341.0,8.0,2.0,9.0,0.0,67.0
1119,34029738002,1470.0,49013.0,282200.0,381.0,1396.0,1.0,4.0,8.0,0.0,60.0
1120,34029738100,1833.0,58750.0,386800.0,669.0,1786.0,7.0,4.0,14.0,0.0,22.0
1121,34029739000,2826.0,40128.0,236900.0,586.0,2679.0,8.0,6.0,24.0,6.0,108.0
1122,34029739100,2114.325708,29329.73123,61641.79321,211.57249449999998,1890.5953370000002,108.89822859999998,8.586610556,38.48393822,0.0,65.38216782
1123,34029980000,2.999999953,50913.00005,119599.9937,0.267510295,2.847263098,0.010594467,0.020306062,0.029134784,0.0,0.089170098
1124,34029980100,2.000000054,41063.00017,97299.99673,0.21656355300000002,1.9062352180000002,0.023798192000000003,0.009995241,0.011423131999999999,0.000475964,0.047596384000000005
1125,34029990000,,,,,,,,,,
1126,34031116500,7610.0,67885.0,177900.0,1399.0,7010.0,48.0,21.0,181.0,0.0,332.0
1127,34031124200,7262.386477,59357.02289,185600.2981,1295.286175,5850.255092,70.90951735,9.986889444,524.3025660000001,0.0,738.0228983
1128,34031124311,4783.0,64792.0,194000.0,989.0,3979.0,50.0,15.0,416.0,0.0,298.0
1129,34031124312,3903.0,78956.0,271200.0,1396.0,3329.0,24.0,1.0,365.0,0.0,154.0
1130,34031124321,4547.0,60833.0,192400.0,1029.0,3563.0,115.0,11.0,435.0,4.0,384.0
1131,34031124322,4323.0,48723.0,181600.0,1017.0,3610.0,27.0,2.0,366.0,0.0,290.0
1132,34031124323,2650.0,40376.0,178700.0,675.0,1828.0,186.0,1.0,363.0,0.0,235.0
1133,34031124401,6798.994731999999,57483.998920000005,191899.9971,1359.998901,5603.995605,51.99995804,10.99999142,429.9996643,0.0,631.9995117000001
1134,34031124402,4967.0,55750.0,176900.0,1080.0,3502.0,118.0,4.0,537.0,0.0,747.0
1135,34031124500,5943.0,43895.0,169100.0,707.0,3450.0,289.0,16.0,508.0,0.0,1550.0
1136,34031124601,4216.0,41991.0,168600.0,392.0,2623.0,126.0,10.0,261.0,0.0,969.0
1137,34031124602,4709.0,45642.0,184400.0,765.0,3227.0,66.0,1.0,411.0,0.0,710.0
1138,34031124700,6074.0,49634.0,165900.0,667.0,3571.0,254.0,13.0,220.0,0.0,1786.0
1139,34031124800,4289.0,50098.0,182200.0,555.0,2644.0,139.0,18.0,218.0,1.0,1135.0
1140,34031124900,4587.0,44375.0,169600.0,400.0,1868.0,332.0,11.0,281.0,0.0,1928.0
1141,34031125000,5956.0,41319.0,179900.0,477.0,2957.0,172.0,15.0,114.0,0.0,2473.0
1142,34031125100,3654.0,34330.0,154800.0,364.0,1593.0,175.0,5.0,69.0,0.0,1578.0
1143,34031133701,5143.00004,45599.001339999995,170099.9988,623.2428589,3255.19751,354.6251831,4.985942841,271.7338867,0.0,1162.3479
1144,34031133702,3108.99996,45598.997789999994,170100.00199999998,376.7571411,1967.8026120000002,214.3748169,3.0140571589999996,164.2661133,0.0,702.6520996
1145,34031143200,6317.0,62686.0,237200.0,1281.0,5929.0,34.0,3.0,92.0,0.0,255.0
1146,34031143300,5654.0,51275.0,174500.0,884.0,5128.0,26.0,10.0,105.0,0.0,351.0
1147,34031143400,6179.720784,53930.999729999996,204900.0081,1175.205444,5029.246094,93.97686768,11.87076187,216.64140319999996,0.0,739.9441528
1148,34031154001,4116.000024,58857.00159,198900.0063,1076.87146,3637.474854,30.33440781,5.308521271,189.21087649999998,0.37918010399999996,219.54527280000002
1149,34031154002,6739.0003,58856.999379999994,198900.0057,1763.12854,5955.525390999999,49.66559601,8.691478729,309.7891541,0.620819926,359.4547424
1150,34031163500,7987.279395999999,74490.48416,234706.7039,1897.794609,7399.754031999999,112.0231379,11.12923847,110.3586023,0.0,316.0558653
1151,34031175200,5119.0,24353.0,95000.0,89.0,369.0,528.0,7.0,19.0,0.0,4157.0
1152,34031175301,3499.999889,29188.00055,131599.9994,88.5914917,370.0496521,194.56217959999998,3.391062021,30.09567451,1.695531011,2837.89502
1153,34031175302,4756.999865,29188.00107,131600.0055,120.4085007,502.95031739999996,264.43780519999996,4.60893774,40.90432358,2.30446887,3857.104736
1154,34031175401,5626.999963,33214.00116,153500.0057,183.5360718,370.3110046,1111.4729,11.87586308,34.547965999999995,0.0,4050.749023
1155,34031175402,4795.2382880000005,33214.000660000005,153499.9957,156.4064636,315.5730591,947.1791382000001,10.12041855,29.44121742,0.0,3451.9826659999994
1156,34031175500,6871.0,32234.0,139600.0,221.0,549.0,1809.0,6.0,110.0,0.0,4374.0
1157,34031175601,2218.999953,49696.99993,167600.0015,326.4588623,816.0193481000001,262.03628540000005,6.646774292000001,200.68144230000001,0.0,909.0741577
1158,34031175602,6461.0000469999995,49697.00002,167600.0095,950.5411377,2375.980713,762.9637451,19.35322571,584.3185425,0.0,2646.925781
1159,34031175701,5289.0001600000005,40345.99916,161400.0052,904.4644164999999,2125.299072,424.9058533,14.62538242,641.2075806,0.384878486,1995.2100829999997
1160,34031175703,5001.000151,40345.99936,161399.9965,855.2139892999999,2009.570923,401.76861569999994,13.82899189,606.2921142999999,0.36392083799999997,1886.565674
1161,34031175704,3452.0000990000003,40345.99852,161399.9955,590.3216553,1387.130249,277.325592,9.54562664,418.5003662,0.251200706,1302.224487
1162,34031175801,4256.761794,31056.90448,154499.2485,284.6767267,176.6030484,427.0838045,18.15447128,439.49076669999994,0.0,3176.491653
1163,34031175802,6762.9999849999995,31056.000089999998,154499.9963,452.38073729999996,280.5128784,678.2642212000001,28.84924698,698.5200806,0.0,5046.776855
1164,34031175900,3750.0,26767.0,128900.0,58.0,757.0,253.0,3.0,15.0,0.0,2695.0
1165,34031180100,6852.0,50600.0,148200.0,734.0,2859.0,903.0,22.0,308.0,0.0,2649.0
1166,34031180201,3563.000011,37905.00067,131199.9965,178.1327667,629.1497803,585.7363892000001,7.580118178999999,355.23190310000007,0.0,1945.6784670000002
1167,34031180202,6778.000297,37904.999019999996,131200.0019,338.86724849999996,1196.85022,1114.263672,14.41988277,675.7681274,0.0,3701.321777
1168,34031180300,6902.0,37500.0,154700.0,269.0,785.0,1805.0,7.0,276.0,5.0,3984.0
1169,34031180600,4406.0,37698.0,148800.0,158.0,451.0,1912.0,7.0,35.0,0.0,1957.0
1170,34031180700,3455.0,28553.0,100900.0,64.0,119.0,2031.0,6.0,28.0,0.0,1248.0
1171,34031180800,2746.0,27014.0,151100.0,51.0,56.0,1525.0,8.0,0.0,0.0,1147.0
1172,34031180900,3782.0,28871.0,130000.0,58.0,321.0,555.0,1.0,14.0,0.0,2817.0
1173,34031181000,4977.0,35515.0,160900.0,244.0,760.0,714.0,8.0,20.0,1.0,3347.0
1174,34031181100,6774.0,39116.0,155000.0,480.0,623.0,2364.0,6.0,40.0,0.0,3699.0
1175,34031181200,4299.0,32867.0,152600.0,147.0,70.0,2765.0,15.0,8.0,0.0,1434.0
1176,34031181300,5307.0,28000.0,163100.0,222.0,177.0,3527.0,32.0,68.0,0.0,1462.0
1177,34031181400,3144.0,19646.0,129300.0,40.0,31.0,2413.0,4.0,5.0,1.0,675.0
1178,34031181500,3012.0,18750.0,95000.0,34.0,45.0,2317.0,2.0,3.0,0.0,640.0
1179,34031181702,2845.0,26705.0,79300.0,44.0,39.0,815.0,11.0,17.0,0.0,1961.0
1180,34031181800,4586.0,21048.0,98100.0,179.0,444.0,1438.0,9.0,198.0,0.0,2477.0
1181,34031181900,4423.308387,42167.11363,155297.9865,456.0480437,1960.266528,286.10523860000006,17.0,156.03774860000001,0.0,1959.887432
1182,34031182000,2015.6916649999998,33553.00079,131300.0037,41.95195770000001,232.7334747,91.89476013,0.0,32.96225357,0.0,1648.112671
1183,34031182100,3476.0,31085.0,128300.0,123.0,447.0,293.0,2.0,52.0,0.0,2431.0
1184,34031182200,3720.0,25696.0,127100.0,58.0,201.0,765.0,12.0,41.0,0.0,2680.0
1185,34031182301,1977.9999469999998,26809.999490000002,128699.9995,24.0770092,42.25760651,555.2453002999999,4.422307491000001,11.54713631,0.0,1353.471802
1186,34031182302,6072.999813,26809.99911,128700.00099999999,73.92298889,129.74238590000002,1704.754639,13.57769203,35.45286179,0.0,4155.527832
1187,34031182400,5772.0,41864.0,143800.0,285.0,162.0,2879.0,16.0,30.0,2.0,2649.0
1188,34031182500,7384.0,41975.0,155800.0,646.0,1269.0,3948.0,19.0,98.0,0.0,1977.0
1189,34031182600,5604.0,49375.0,161400.0,526.0,360.0,3538.0,17.0,40.0,0.0,1591.0
1190,34031182700,6724.0,41000.0,166300.0,335.0,654.0,677.0,14.0,84.0,0.0,5209.0
1191,34031182800,3388.0,17802.0,154300.0,110.0,519.0,365.0,2.0,59.0,0.0,2400.0
1192,34031182900,2664.0,27713.0,131500.0,279.0,269.0,342.0,6.0,181.0,0.0,1798.0
1193,34031183000,7766.0,31672.0,153300.0,352.0,2437.0,288.0,21.0,261.0,0.0,3856.0
1194,34031183101,4114.999975,36515.99918,149999.9975,246.5548248,1063.637451,869.8453979000001,10.84841251,75.44577789,0.0,1988.711182
1195,34031183102,4230.000025,36516.0008,150000.0024,253.4451752,1093.362549,894.1546020999999,11.15158749,77.55422211,0.0,2044.288818
1196,34031183200,3021.0,13496.0,259200.0,136.0,288.0,1479.0,9.0,78.0,1.0,1152.0
1197,34031196401,4321.000133,65647.99888,176899.9917,840.6456909,3848.695313,58.479702,5.685526371,141.7320557,0.0,248.13261409999998
1198,34031196402,6318.999867,65648.00076,176900.0057,1229.354248,5628.304688,85.52030182,8.314473152,207.2679443,0.0,362.8673706
1199,34031203600,5779.0,46434.0,154700.0,425.0,2393.0,762.0,11.0,219.0,0.0,2211.0
1200,34031216701,6737.999662,81635.99858,194099.9978,1745.922485,6118.338379,126.1064758,97.29766846,96.75411224,0.0,286.4573975
1201,34031216702,5657.999968,81636.0017,194100.0033,1466.077393,5137.661133,105.8935165,81.70232391,81.24588776,0.0,240.5425873
1202,34031223801,2774.000034,60408.003079999995,197599.9989,384.9035034,2494.842529,16.40380096,1.75755024,72.64540863,0.0,172.2399139
1203,34031223802,6696.000247999999,60408.00127000001,197599.9969,929.0965576,6022.157715,39.59619904,4.24244976,175.354599,0.0,415.76010130000003
1204,34031223900,422.0,,0.0,0.0,305.0,71.0,0.0,4.0,0.0,42.0
1205,34031236601,4507.588242,66113.00215,172800.0085,701.2096558,3950.3964840000003,86.49862671,23.71028328,182.6569977,0.0,243.249939
1206,34031236602,5758.412064,66113.00183,172800.0026,895.7904053,5046.603515999999,110.50138090000002,30.28971863,233.3430176,0.0,310.75006099999996
1207,34031246001,6295.0,90771.0,316600.0,1739.0,4863.0,441.0,24.0,549.0,0.0,405.0
1208,34031246002,3252.0,97691.0,339600.0,1297.0,3017.0,36.0,2.0,108.0,0.0,84.0
1209,34031246003,5478.0,86667.0,244800.0,1509.0,4759.0,39.0,17.0,331.0,0.0,307.0
1210,34031246101,6559.0,100261.0,288100.0,2031.0,5624.0,108.0,8.0,484.0,0.0,307.0
1211,34031246102,2679.0,46847.0,111800.0,695.0,1984.0,78.0,3.0,381.0,0.0,218.0
1212,34031246103,6781.0,79024.0,294500.0,1676.0,5973.0,39.0,4.0,444.0,1.0,275.0
1213,34031246104,2848.0,65473.0,270600.0,697.0,2575.0,20.0,2.0,116.0,0.0,103.0
1214,34031246201,6011.0,100109.0,320000.0,1913.0,5505.0,49.0,2.0,259.0,0.0,187.0
1215,34031246202,5298.0,100887.0,282100.0,1883.0,4944.0,8.0,8.0,174.0,1.0,158.0
1216,34031246203,3870.0,88941.0,279300.0,1164.0,3471.0,19.0,15.0,187.0,0.0,169.0
1217,34031246300,4998.0,61784.0,164000.0,893.0,4051.0,103.0,18.0,244.0,0.0,541.0
1218,34031256801,5369.0,62600.0,146700.0,642.0,4873.0,92.0,78.0,59.0,0.0,263.0
1219,34031256802,4448.0,75000.0,173700.0,865.0,4125.0,62.0,66.0,46.0,0.0,131.0
1220,34031256803,4481.0,66453.0,157200.0,727.0,4130.0,75.0,26.0,71.0,0.0,168.0
1221,34031256804,7080.0,79716.0,189600.0,1441.0,6694.0,71.0,33.0,82.0,1.0,182.0
1222,34031256805,5032.0,79680.0,198100.0,1126.0,4652.0,122.0,23.0,63.0,0.0,149.0
1223,34031264101,5095.717699,60273.00053,204400.0071,935.9386597000001,4087.890869,162.7921143,10.66728973,255.5511475,0.0,512.4936523
1224,34031264102,5900.895766,60271.56639,204359.1592,1083.775152,4733.853912,188.29836880000002,12.3458214,296.1462499,0.0,593.4834187999999
1225,34031264200,3440.0,19085.62907,114909.0909,28.0,31.0,2644.0,5.0,17.0,0.0,737.0
1226,34035050100,3019.0,47083.0,184900.0,662.0,2149.0,337.0,7.0,121.0,0.0,395.0
1227,34035050200,2883.0,50000.0,146200.0,733.0,1382.0,382.0,12.0,442.0,0.0,648.0
1228,34035050300,3669.0,61667.0,159900.0,945.0,3022.0,138.0,8.0,260.0,0.0,215.0
1229,34035050400,2852.0,47292.0,129200.0,372.0,979.0,828.0,4.0,159.0,0.0,854.0
1230,34035050500,2745.0,45680.0,155500.0,434.0,2146.0,34.0,7.0,190.0,0.0,356.0
1231,34035050600,3593.0,57500.0,191900.0,795.0,3015.0,36.0,12.0,349.0,0.0,177.0
1232,34035050701,4283.059621,82486.99899,200899.9932,1414.768921,3231.815674,114.8126068,8.965215683,744.4020996,0.0,169.4714966
1233,34035050703,4208.929803,82486.99736000001,200899.9924,1390.282593,3175.880615,112.82546229999998,8.810049057,731.5182495,0.0,166.53834530000003
1234,34035050704,6318.010577,82487.00244,200900.0097,2086.948486,4767.303711,169.3619385,13.22473526,1098.07959,0.0,249.99015809999997
1235,34035050801,3798.0,99005.0,296900.0,1368.0,3403.0,32.0,8.0,309.0,0.0,44.0
1236,34035050802,4025.0,91151.0,247400.0,1407.0,3396.0,97.0,5.0,389.0,1.0,135.0
1237,34035050901,4772.08007,107200.9993,311399.9981,1941.405273,4230.524902,36.9696312,4.995896339,350.7119141,0.0,137.88673400000002
1238,34035050902,3658.0,104053.0,313900.0,1405.0,3335.0,50.0,3.0,194.0,0.0,68.0
1239,34035050903,5209.896836,127433.0023,396999.9875,2110.148193,4643.125488000001,63.9741745,2.99878931,385.8442383,0.0,106.9568253
1240,34035051000,6661.0,61250.0,168100.0,1683.0,4807.0,290.0,15.0,542.0,3.0,978.0
1241,34035051100,3443.0,44531.0,154500.0,452.0,1641.0,96.0,14.0,100.0,0.0,1584.0
1242,34035051200,4549.0,40933.0,145000.0,442.0,2362.0,127.0,17.0,192.0,0.0,1817.0
1243,34035051300,2163.0,74866.0,187900.0,778.0,1961.0,28.0,3.0,31.0,0.0,140.0
1244,34035051400,4527.0,57015.0,145800.0,385.0,4234.0,23.0,8.0,30.0,0.0,223.0
1245,34035051500,2936.0,46292.0,139800.0,209.0,2621.0,12.0,7.0,78.0,3.0,196.0
1246,34035051600,2880.0,48920.0,153200.0,423.0,2669.0,17.0,7.0,45.0,0.0,140.0
1247,34035051700,4952.0,46949.0,143500.0,421.0,1444.0,421.0,10.0,158.0,0.0,2889.0
1248,34035051800,4299.0,56759.0,155600.0,617.0,1773.0,519.0,33.0,138.0,0.0,1817.0
1249,34035051900,3914.0,73520.0,151300.0,873.0,2657.0,635.0,2.0,190.0,1.0,408.0
1250,34035052001,3634.236584,72601.11492,156163.7226,928.0170216,2347.894968,584.1566524,14.02120014,126.08741210000001,1.00000457,539.0118671
1251,34035052002,4309.9537,43152.07264,85801.42344,838.2144385,1800.312298,569.4647551,11.98873413,585.4501878,1.998124543,1264.810975
1252,34035052100,5650.077603,80643.99964,238700.0072,1578.903931,4814.657715,108.92438510000001,12.9909811,466.67602539999996,0.0,230.8397522
1253,34035052201,5478.32611,90504.71567,360781.3624,1872.256423,4589.8580950000005,69.16098599,4.003664762,611.239564,0.003103748,157.0740022
1254,34035052203,4613.000252000001,116877.0046,464599.9851,1888.688232,3849.856689,65.12718201,4.201753616,525.2191772,1.575657606,156.51531980000001
1255,34035052204,4170.00001,116877.0022,464600.0005,1707.31189,3480.1435549999997,58.87282181,3.7982466219999997,474.7808228,1.424342513,141.48468019999999
1256,34035052300,5618.713772,101875.5519,435818.4317,2364.627832,4618.2017829999995,198.47290980000002,6.017157957,607.6297254,2.998766991,169.2969459
1257,34035052400,5067.5766490000005,97370.46309,368013.68299999996,2164.118224,4758.8488130000005,32.97092438,14.98689747,111.900856,5.21342e-05,136.87900919999998
1258,34035052601,7722.023147,154673.5043,447613.3444,3675.4465880000002,6278.349493,67.05619369,9.005314424,1161.443849,0.0,197.15644319999998
1259,34035052603,3924.0,79594.0,241300.0,1893.0,3518.0,34.0,3.0,268.0,0.0,98.0
1260,34035052700,7337.655656999999,104157.7596,397282.0176,3051.9964,6603.570265,35.97136737,13.99082579,223.73739930000002,0.0,438.41069960000004
1261,34035052800,2433.0,99499.0,459100.0,964.0,2221.0,78.0,1.0,36.0,0.0,92.0
1262,34035052901,870.9335970000001,112715.0437,439246.5126,393.9635315,805.7394247000001,9.05849006,1.022746135,23.36393815,0.0,31.7132538
1263,34035052903,5956.470003,71549.99941,197899.9979,2821.825684,5178.728027,112.64343259999998,12.19705963,398.91558839999993,0.0,228.8742371
1264,34035052904,2340.5546510000004,71550.00048999999,197899.9962,1108.817383,2034.9461670000003,44.26247787,4.792752266,156.75119019999997,0.0,89.93458557
1265,34035053000,4396.165028,48983.9983,135199.9979,532.3939819,2785.2817379999997,368.9568481,9.786654472,198.6690826,0.0,1006.068054
1266,34035053102,3474.0,65956.0,173400.0,1487.0,1537.0,980.0,8.0,678.0,0.0,244.0
1267,34035053103,4994.0,86383.0,192400.0,1657.0,2696.0,1670.0,18.0,347.0,0.0,234.0
1268,34035053105,6778.0,80317.0,149200.0,2787.0,4059.0,1051.0,12.0,1251.0,1.0,376.0
1269,34035053200,7105.0,49653.0,154500.0,845.0,1705.0,3808.0,30.0,182.0,0.0,1279.0
1270,34035053300,3875.0,46786.0,137400.0,323.0,1009.0,1868.0,4.0,172.0,0.0,792.0
1271,34035053402,4507.0,80795.0,204100.0,1778.0,2907.0,567.0,15.0,776.0,0.0,223.0
1272,34035053403,4622.000061,63255.000120000004,149499.9995,1614.852539,2400.172852,975.2810059000001,10.11624527,966.6634521,0.0,237.91909790000003
1273,34035053404,7713.999939,63255.00232000001,149500.0003,2695.147461,4005.827148,1627.7189939999998,16.88375473,1613.336548,0.0,397.0809021
1274,34035053501,1754.835022,68911.00076,167479.4727,360.6060219,1429.718269,130.0431442,2.213346004,73.33092356,0.0,106.9319687
1275,34035053602,6122.0,103402.0,308100.0,2197.0,5360.0,145.0,20.0,431.0,0.0,161.0
1276,34035053603,4855.996972,93484.00222000001,243799.9962,1810.934937,4310.818848,86.26238251,8.05115509,305.9439087,1.725247622,132.84407040000002
1277,34035053604,3585.784243,93481.08521,243797.4207,1337.1973699999999,3183.2353980000003,63.69398998,5.946533031,225.8961338,1.273739457,98.09485029
1278,34035053703,3178.382111,88261.03123,275942.6828,831.5149689,3029.349815,35.48070133,14.00839373,44.9941318,0.002612029,48.51573414
1279,34035053704,3243.0,101540.0,231900.0,1031.0,2885.0,63.0,1.0,202.0,0.0,74.0
1280,34035053705,6702.0,65203.0,132300.0,2002.0,4960.0,494.0,20.0,520.0,1.0,683.0
1281,34035053706,4838.232886,97649.0024,255200.0037,1524.0932619999999,3964.051514,190.8052063,2.9354646210000004,491.98388669999997,0.0,167.3214874
1282,34035053707,3402.767114,97648.99659,255199.9948,1071.9067380000001,2787.948486,134.1947937,2.064535379,346.0161133,0.0,117.67851259999999
1283,34035053801,410.0,76353.0,213600.0,119.0,387.0,5.0,0.0,5.0,0.0,13.0
1284,34035053803,7140.0,114168.0,297600.0,2488.0,6331.0,157.0,3.0,496.0,0.0,145.0
